created_at,text
Sat Aug 04 12:49:49 +0000 2018,Will be going to Ohio tonight to campaign for Troy Balderson for the big Congressional Special Election on Tuesday.… https://t.co/z51DvY9zwN
Sat Aug 04 03:37:36 +0000 2018,"Lebron James was just interviewed by the dumbest man on television, Don Lemon. He made Lebron look smart, which isn… https://t.co/pLmjfeGj6d"
Sat Aug 04 03:30:30 +0000 2018,RT @seanhannity: https://t.co/RAVcGZwsiS
Sat Aug 04 03:29:41 +0000 2018,"RT @VinceMcMahon: Grateful for our special #MakeAWish guest at @WWE HQ. Thanks for visiting us, Tyler … and for making yourself comfortable…"
Sat Aug 04 03:28:06 +0000 2018,...Dianne is the person leading our Nation on “Collusion” with Russia (only done by Dems). Will she now investigate… https://t.co/vvOcZV9Dwo
Sat Aug 04 03:24:48 +0000 2018,RT @WhiteHouse: “This is probably the most pro-active administration regarding urban America and the faith-based community in my lifetime.…
Sat Aug 04 03:17:51 +0000 2018,"RT @DRUDGE_REPORT: NYT editorial board member: 'Kill More Men,' 'F*ck The Police'... https://t.co/f7Vu1dycyi"
Sat Aug 04 03:15:23 +0000 2018,"RT @WhiteHouse: Under President Trump, the economy is roaring, jobs are soaring, and the American worker is seeing more money in their payc…"
Sat Aug 04 03:10:55 +0000 2018,"RT @DRUDGE_REPORT: Manufacturing +37,000... https://t.co/XparcYpi3G"
Sat Aug 04 03:09:16 +0000 2018,"RT @DRUDGE_REPORT: RECORD 155,965,000 EMPLOYED https://t.co/SPazgBPyz2"
Sat Aug 04 03:08:55 +0000 2018,RT @DRUDGE_REPORT: Hispanic unemployment record low... https://t.co/ky1W0I6pQ2
Sat Aug 04 03:05:55 +0000 2018,"RT @realDonaldTrump: “Private payrolls boom in July, increasing by 219,000 vs 185,000 estimate: ADP” https://t.co/SeU9kGpima"
Sat Aug 04 03:05:20 +0000 2018,"RT @Scavino45: ✅”US workers see biggest pay, benefit increase in 10 years” https://t.co/eD9vxbBMBb"
Sat Aug 04 03:05:04 +0000 2018,RT @Scavino45: .@POTUS @realDonaldTrump and @UFC’s @DanaWhite in the Oval Office earlier today at the @WhiteHouse.... https://t.co/JC9jPsn4…
Sat Aug 04 03:05:00 +0000 2018,RT @Scavino45: “Pro-Trump pastor: Trump is ‘the most pro-black’ president I've ever seen” https://t.co/5GoQOoeCP3
Sat Aug 04 03:01:46 +0000 2018,"Congratulations to Gregg Jarrett on his book, “THE RUSSIA HOAX, THE ILLICIT SCHEME TO CLEAR HILLARY CLINTON AND FRA… https://t.co/kYoLIElCWi"
Sat Aug 04 01:06:28 +0000 2018,"Great photo from Ocean City, Maryland. Thank you. MAKE AMERICA GREAT AGAIN! https://t.co/kILZz31yDJ"
Fri Aug 03 22:59:47 +0000 2018,"Almost 500,000 Manufacturing Jobs created since I won the Election. Remember when my opponents were saying that we… https://t.co/peC3UytzlD"
Fri Aug 03 22:55:38 +0000 2018,“The media are good news fire extinguishers!” @greggutfeld @TheFive
Fri Aug 03 22:43:03 +0000 2018,"NASA, which is making a BIG comeback under the Trump Administration, has just named 9 astronauts for Boeing and Spa… https://t.co/PTWvb661pi"
Fri Aug 03 22:10:35 +0000 2018,July is just the ninth month since 1970 that unemployment has fallen below 4%. Our economy has added 3.7 million jo… https://t.co/SKGTd06z9d
Fri Aug 03 22:00:39 +0000 2018,Marsha Blackburn had a BIG win last night in the Tennessee primary for U.S. Senate. She is an outstanding person &amp;… https://t.co/PCAZu1wCcN
Fri Aug 03 20:31:52 +0000 2018,“Pastor praises Trump as 'pro-black' at prison reform event” https://t.co/xFKf1arebx
Fri Aug 03 18:50:03 +0000 2018,"RT @Rasmussen_Poll: Today’s @realDonaldTrump approval ratings among black voters: 29%
 
This time last year: 15%

https://t.co/mazBCWoIMy @…"
Fri Aug 03 17:39:06 +0000 2018,Congratulations Marsha! https://t.co/JSMiOWfbxa
Fri Aug 03 14:21:48 +0000 2018,Congratulations to Bill Lee of Tennessee on his big primary win for Governor last night.  He ran a great campaign a… https://t.co/RpRxCjjIZe
Fri Aug 03 00:30:28 +0000 2018,Thank you Pennsylvania. I love you! https://t.co/qoswnBZb3f
Thu Aug 02 20:24:33 +0000 2018,They asked my daughter Ivanka whether or not the media is the enemy of the people. She correctly said no. It is the… https://t.co/c4TGr2TQe5
Thu Aug 02 19:08:37 +0000 2018,Looking forward to being in the Great State of Ohio on Saturday night where I will be campaigning hard for a truly… https://t.co/fcU4sbS0NN
Thu Aug 02 18:57:44 +0000 2018,When the House and Senate meet on the very important Farm Bill – we love our farmers - hopefully they will be able… https://t.co/z537Jg1Jx4
Thu Aug 02 18:55:23 +0000 2018,"Pennsylvania has to love Trump because unlike all of the others before me, I am bringing STEEL BACK in a VERY BIG w… https://t.co/teAi1NPQak"
Thu Aug 02 18:53:58 +0000 2018,Looking forward to being in the Great State of Pennsylvania where we had a tremendous victory in the Election. Will… https://t.co/9is51MvtVx
Thu Aug 02 17:23:50 +0000 2018,"Working hard, thank you! https://t.co/pNXbFNcf8z"
Thu Aug 02 11:04:04 +0000 2018,"Wow, @foxandfriends is blowing away the competition in the morning ratings. Morning Joe is a dead show with very fe… https://t.co/7xKz5N2daJ"
Thu Aug 02 10:38:15 +0000 2018,"Charles Koch of Koch Brothers, who claims to be giving away millions of dollars to politicians even though I know v… https://t.co/uXZSjDvJdn"
Thu Aug 02 04:47:25 +0000 2018,Thank you to Chairman Kim Jong Un for keeping your word &amp; starting the process of sending home the remains of our g… https://t.co/4iGfI1n2FK
Thu Aug 02 04:38:15 +0000 2018,"Congratulations to  @GreggJarrett on The TREMENDOUS success of his just out book, “The Russia Hoax, The Illicit Sch… https://t.co/V8dz7z4Xpq"
Thu Aug 02 03:40:24 +0000 2018,RT @realDonaldTrump: “Worker pay rate hits highest level since 2008” https://t.co/pMDxHQqcg9
Thu Aug 02 03:32:14 +0000 2018,Incredibly beautiful ceremony as U.S. Korean War remains are returned to American soil. Thank you to Honolulu and a… https://t.co/9HJXv49oCg
Wed Aug 01 21:16:11 +0000 2018,"“Private payrolls boom in July, increasing by 219,000 vs 185,000 estimate: ADP” https://t.co/SeU9kGpima"
Wed Aug 01 21:04:18 +0000 2018,"Join me tomorrow night at 7pmE in Wilkes-Barre Township, Pennsylvania for a MAKE AMERICA GREAT AGAIN RALLY! Tickets… https://t.co/4L1YE6X4Ew"
Wed Aug 01 19:22:01 +0000 2018,#PledgeToAmericasWorkers https://t.co/qIJQfQ3bos
Wed Aug 01 18:55:56 +0000 2018,It was my great honor to be joined by leading pastors and faith leaders from across our Nation today at the… https://t.co/kQbHcDSqNi
Wed Aug 01 15:56:31 +0000 2018,"“We already have a smoking gun about a campaign getting dirt on their opponent, it was Hillary Clinton. How is it O… https://t.co/qiLsNEdAct"
Wed Aug 01 15:35:47 +0000 2018,"Looking back on history, who was treated worse, Alfonse Capone, legendary mob boss, killer and “Public Enemy Number… https://t.co/oJProVNYVj"
Wed Aug 01 14:01:53 +0000 2018,"Russian Collusion with the Trump Campaign, one of the most successful in history, is a TOTAL HOAX. The Democrats pa… https://t.co/BAyz1DuKKq"
Wed Aug 01 13:34:03 +0000 2018,"Paul Manafort worked for Ronald Reagan, Bob Dole and many other highly prominent and respected political leaders. H… https://t.co/9om7OoFhfP"
Wed Aug 01 13:24:03 +0000 2018,"..This is a terrible situation and Attorney General Jeff Sessions should stop this Rigged Witch Hunt right now, bef… https://t.co/dI69iTTQOS"
Wed Aug 01 13:15:24 +0000 2018,.....remain in the FBI while he himself was being investigated. This is a real issue. It won’t go into a Mueller Re… https://t.co/6PVaj5H5MB
Wed Aug 01 13:03:08 +0000 2018,“FBI Agent Peter Strzok (on the Mueller team) should have recused himself on day one. He was out to STOP THE ELECTI… https://t.co/uAzDpT2o5o
Wed Aug 01 01:37:04 +0000 2018,RT @EricTrump: #Truth @Acosta https://t.co/aCfFoeqL1f
Wed Aug 01 00:24:25 +0000 2018,"Thank you Florida. I love you!
https://t.co/M5T81DZVUU"
Tue Jul 31 22:50:10 +0000 2018,RT @WhiteHouse: President Trump Delivers Remarks on Workforce Development https://t.co/nE2kMxkHyw
Tue Jul 31 20:49:25 +0000 2018,"On my way to Tampa, Florida. Look forward to seeing everyone soon! https://t.co/BSB6IjBK7r"
Tue Jul 31 20:39:22 +0000 2018,“Worker pay rate hits highest level since 2008” https://t.co/pMDxHQqcg9
Tue Jul 31 17:33:48 +0000 2018,"...Border Security is National Security, and National Security is the long-term viability of our Country. A Governm… https://t.co/TdZKJYoDqs"
Tue Jul 31 17:33:47 +0000 2018,"I don’t care what the political ramifications are, our immigration laws and border security have been a complete an… https://t.co/eYFA8HcawS"
Tue Jul 31 17:13:32 +0000 2018,.@SenJohnBarrasso has a Primary on August 21st. He doesn’t need any help because he is absolutely outstanding in ev… https://t.co/2Blnf1uaYD
Tue Jul 31 17:09:50 +0000 2018,Congressman David Kustoff has been a champion for the Trump Agenda - I greatly appreciate his support. David is str… https://t.co/d5UhHHfwf1
Tue Jul 31 13:34:47 +0000 2018,"The Fake News Media is going CRAZY! They are totally unhinged and in many ways, after witnessing first hand the dam… https://t.co/xCMRokHLNf"
Tue Jul 31 12:21:48 +0000 2018,"Will be in Tampa tonight. A big year for @RepDeSantis, who will be a great governor for Florida. Strong on Crime, B… https://t.co/Sp7rFPMTSN"
Tue Jul 31 12:03:30 +0000 2018,"I am looking into 3-D Plastic Guns being sold to the public. Already spoke to NRA, doesn’t seem to make much sense!"
Tue Jul 31 11:58:58 +0000 2018,"Collusion is not a crime, but that doesn’t matter because there was No Collusion (except by Crooked Hillary and the Democrats)!"
Tue Jul 31 11:00:41 +0000 2018,"One of the reasons we need Great Border Security is that Mexico’s murder rate in 2017 increased by 27% to 31,174 pe… https://t.co/eGmgZaVCXd"
Tue Jul 31 10:50:28 +0000 2018,Rush Limbaugh is a great guy who truly gets it!
Tue Jul 31 10:30:23 +0000 2018,"RT @dougmillsnyt: .@realDonaldTrump walks with Giuseppe Conte, Prime Minister of the Italy following a joint news conference in the East Ro…"
Tue Jul 31 10:29:59 +0000 2018,RT @dougmillsnyt: .@realDonaldTrump pumps his fist after his new Secretary of Veterans Affairs  Robert Wilkie is sworn-in by @VP Mike Pence…
Tue Jul 31 10:23:41 +0000 2018,"....them richer. Their network is highly overrated, I have beaten them at every turn. They want to protect their co… https://t.co/uFUpN1KZVk"
Tue Jul 31 10:14:18 +0000 2018,"The globalist Koch Brothers, who have become a total joke in real Republican circles, are against Strong Borders an… https://t.co/BSSlqc8ziq"
Tue Jul 31 02:01:02 +0000 2018,MAKING AMERICA GREAT AGAIN! https://t.co/OnMGXvldVT
Tue Jul 31 00:56:16 +0000 2018,A highly respected Federal judge today stated that the “Trump Administration gets great credit” for reuniting illeg… https://t.co/PmUINsU4gS
Mon Jul 30 22:44:12 +0000 2018,"Congratulations to our new @DeptVetAffairs Secretary, Robert Wilkie! https://t.co/6erqWJzuiK"
Mon Jul 30 22:36:02 +0000 2018,"Thank you to @RandPaul for your YES on a future great Justice of the Supreme Court, Brett Kavanaugh. Your vote mean… https://t.co/lg6IXxNCXU"
Mon Jul 30 22:34:22 +0000 2018,"...that Open Borders, large scale Crime, and abolishing ICE is good for them, we must get smart and finally do what… https://t.co/9pMVWYu2MR"
Mon Jul 30 22:34:21 +0000 2018,"Illegal immigration is a top National Security problem. After decades of playing games, with the whole World laughi… https://t.co/4PueWN0YWA"
Mon Jul 30 22:31:20 +0000 2018,"Congratulations to Judge Jeanine on the tremendous success of her new #1 best-selling book, “Liars, Leakers, and Li… https://t.co/WvTFOqhuhb"
Mon Jul 30 22:29:06 +0000 2018,"RT @realDonaldTrump: ...John is strong on crime and borders, loves our Military, our Vets and our Second Amendment. He will be a star. He h…"
Mon Jul 30 22:29:05 +0000 2018,"RT @realDonaldTrump: .@JohnJamesMI, who is running in the Republican Primary in the great state of Michigan, is SPECTACULAR! Vote on August…"
Mon Jul 30 22:28:21 +0000 2018,"...your Social Security and Medicare! Cast your early vote, or vote on August 7th, Election Day. He has my full and total Endorsement!"
Mon Jul 30 22:28:20 +0000 2018,.@Troy_Balderson of Ohio is running for Congress - so important to the Republican Party. Troy is strong on crime an… https://t.co/uo6R9b8c5U
Mon Jul 30 21:20:37 +0000 2018,Congratulations to General John Kelly. Today we celebrate his first full year as @WhiteHouse Chief of Staff! https://t.co/JWCaJ3GhHV
Mon Jul 30 19:31:31 +0000 2018,🇺🇸🇮🇹 https://t.co/1SSUCRtMEE
Mon Jul 30 17:22:27 +0000 2018,It is my great honor to welcome Prime Minister @GiuseppeConteIT of Italy to the @WhiteHouse! Join us at 2:00pmE for… https://t.co/Vw6ARIORDA
Mon Jul 30 12:06:39 +0000 2018,"RT @GOPChairwoman: “David Burritt, U.S. Steel's president and CEO, said the company was experiencing a ‘renaissance’ and credited @realDona…"
Mon Jul 30 11:57:34 +0000 2018,"We must have Border Security, get rid of Chain, Lottery, Catch &amp; Release Sanctuary Cities - go to Merit based Immig… https://t.co/7nTzbVrU6H"
Sun Jul 29 23:04:20 +0000 2018,RT @Scavino45: “@realDonaldTrump tells @ICEgov agents: ‘We always will stand with you’” https://t.co/o1P17H7IVq
Sun Jul 29 20:20:39 +0000 2018,"....Also, why is Mueller only appointing Angry Dems, some of whom have worked for Crooked Hillary, others, includin… https://t.co/hX52XFQ91d"
Sun Jul 29 20:12:15 +0000 2018,"Is Robert Mueller ever going to release his conflicts of interest with respect to President Trump, including the fa… https://t.co/t0GHh6hsEg"
Sun Jul 29 19:35:14 +0000 2018,"There is No Collusion! The Robert Mueller Rigged Witch Hunt, headed now by 17 (increased from 13, including an Obam… https://t.co/mtUqvuvzZD"
Sun Jul 29 19:09:19 +0000 2018,...and the Amazon Washington Post do nothing but write bad stories even on very positive achievements - and they will never change!
Sun Jul 29 19:09:18 +0000 2018,"...dying newspaper industry. No matter how much they try to distract and cover it up, our country is making great p… https://t.co/UVMw8JEf8i"
Sun Jul 29 19:09:18 +0000 2018,"...accurately. 90% of media coverage of my Administration is negative, despite the tremendously positive results we… https://t.co/zJALBDV4mc"
Sun Jul 29 19:09:17 +0000 2018,When the media - driven insane by their Trump Derangement Syndrome - reveals internal deliberations of our governme… https://t.co/0raeGd6mk4
Sun Jul 29 13:13:59 +0000 2018,"I would be willing to “shut down” government if the Democrats do not give us the votes for Border Security, which i… https://t.co/Tt1F0wywhv"
Sun Jul 29 12:42:52 +0000 2018,The biggest and best results coming out of the good GDP report was that the quarterly Trade Deficit has been reduce… https://t.co/CVPlukxPvK
Sun Jul 29 12:30:04 +0000 2018,"Had a very good and interesting meeting at the White House with A.G. Sulzberger, Publisher of the New York Times. S… https://t.co/GqF86BfAZp"
Sun Jul 29 12:00:13 +0000 2018,RT @realDonaldTrump: Congressman David Kustoff has been a champion for the Trump Agenda - I greatly appreciate his support. David is strong…
Sun Jul 29 11:59:30 +0000 2018,"RT @realDonaldTrump: The only things the Democrats do well is “Resist,” which is their campaign slogan, and “Obstruct.” Cryin’ Chuck Schume…"
